NO,설치위치,전화번호,도로명주소,지번주소,위도,경도,카카오_매칭주소
1599,기장군도시관리공단-기장종합사회복지관(1층 엘리베이터 옆),051-792-4774,"부산광역시 기장군 기장읍 차성로 206, 기장종합사회복지관",부산광역시 기장군 기장읍 대라리 175-3 기장종합사회복지관,35.2359011727492,129.213634045247,부산 기장군 기장읍 차성로 206
1600,문현여자고등학교(4층 체육관 입구),051-630-1600,"부산광역시 남구 고동골로 86-41, 문현여자고등학교 (문현동)",부산광역시 남구 문현동 14-21 문현여자고등학교,35.144467708183,129.07185407663,부산 남구 고동골로 86
1601,양정자이더샵SKVIEW아파트(3단지 관리소앞),051-710-1690,"부산광역시 부산진구 진남로 554 (양정동, 양정자이더샵SKVIEW 2단지)",부산광역시 부산진구 양정동 44-9 양정자이더샵SKVIEW 2단지,35.1716287279998,129.075270843938,부산 부산진구 진남로 554
1602,양정자이더샵SKVIEW아파트(1단지 관리소앞),051-710-1690,"부산광역시 부산진구 진남로 554 (양정동, 양정자이더샵SKVIEW 2단지)",부산광역시 부산진구 양정동 44-9 양정자이더샵SKVIEW 2단지,35.1716287279998,129.075270843938,부산 부산진구 진남로 554
1603,양정자이더샵SKVIEW아파트(커뮤니티동 입구),051-710-1690,"부산광역시 부산진구 진남로 554 (양정동, 양정자이더샵SKVIEW 2단지)",부산광역시 부산진구 양정동 44-9 양정자이더샵SKVIEW 2단지,35.1716287279998,129.075270843938,부산 부산진구 진남로 554
1604,모라1동마을건강센터(모라1동 마을건강센터 출입구),051-310-5248,"부산광역시 사상구 학감대로 242, 사상구보건소 (감전동)",부산광역시 사상구 감전동 138-8 사상구보건소,35.1525507231581,128.991456131232,부산 사상구 학감대로 242
1605,부산대학교병원(장애인구강진료센터),051-240-8327,"부산광역시 서구 구덕로 179, 부산대학병원 (아미동1가)",부산광역시 서구 아미동1가 10-1 부산대학병원,35.1011288801696,129.019244318359,부산 서구 구덕로 179
1606,GS25사직스마일점(매장 내 ATM기 옆),010-****-****,부산광역시 동래구 사직로70번길 76 (사직동),부산광역시 동래구 사직동 43-1,35.1986159359775,129.05736830668,부산 동래구 사직로70번길 76
1607,사직한신아파트(관리사무소 내),-,"부산광역시 동래구 쇠미로81번길 33 (사직동, 한신아파트)","부산광역시 동래구 쇠미로81번길 33 (사직동, 한신아파트)",35.2015828613283,129.053592626104,부산 동래구 쇠미로81번길 33
1608,사직한신아파트(108동 앞 경비실 내),-,부산광역시 동래구 쇠미로81번길 33,"부산광역시 동래구 쇠미로81번길 33 (사직동, 한신아파트)",35.2015828613283,129.053592626104,부산 동래구 쇠미로81번길 33
1609,소상공인시장진흥공단부산울산경남지역본부(부울경지역본부 부산중부센터 출입구 앞 벽면),051-469-4681,"부산광역시 중구 중앙대로 63, 부산우체국 12층 (중앙동3가)",부산광역시 중구 중앙동3가 1 부산우체국,35.1033635843477,129.035976109264,부산 중구 중앙대로 63
1610,동래구청(동래구청 신청사 별관 입구),051-550-4000,"부산광역시 동래구 충렬대로237번길 93, 동래구청 (복천동)",부산광역시 동래구 복천동 381 동래구청,35.2050987539037,129.083723487687,부산 동래구 충렬대로237번길 93
1611,동래구청(동래구청 본관 1층),051-550-4000,"부산광역시 동래구 충렬대로237번길 93, 동래구청 (복천동)",부산광역시 동래구 복천동 381 동래구청,35.2050987539037,129.083723487687,부산 동래구 충렬대로237번길 93
1612,조리마을게이트볼장(클럽하우스),051-519-4127,부산광역시 금정구 두구로33번길 202 (두구동),부산광역시 금정구 두구동 1520-1,35.3027402926584,129.11062874857,부산 금정구 두구로33번길 202
1613,청룡동게이트볼장(클럽하우스),051-519-4127,부산광역시 금정구 청룡동 70-24,부산광역시 금정구 청룡동 70-24,35.2779629214333,129.089344839122,부산 금정구 청룡동 70-24
1614,노포동게이트볼장(클럽하우스),051-519-4127,부산광역시 금정구 노포동 233-1,부산광역시 금정구 노포동 233-1,35.2894765132796,129.097755314654,부산 금정구 노포동 233-1
1615,오륜동파크골프장(클럽하우스),051-519-4127,부산광역시 금정구 오륜동 657-2,부산광역시 금정구 오륜동 657-2,35.2513774623879,129.103049535997,부산 금정구 오륜동 657-2
1616,수영강상류게이트볼장(클럽하우스),051-519-4127,부산광역시 금정구 노포동 1112-9,부산광역시 금정구 노포동 1112-9,35.2842144020022,129.104341878196,부산 금정구 노포동 1112-9
1617,대방산업개발(주)(에코델타시티 공동31블럭 대방엘리움 현장 내 경비실),070-4117-8362,부산광역시 강서구 대저2동 5420-4,부산광역시 강서구 대저2동 5420-4,35.1409799104716,128.927786840704,부산 강서구 대저2동 5420-4
1618,대방산업개발(주)(에코델타시티 대방엘리움 공동31블럭 내 안전교육장),070-4117-8362,부산광역시 강서구 대저2동 5420-4,부산광역시 강서구 대저2동 5420-4,35.1409799104716,128.927786840704,부산 강서구 대저2동 5420-4
1619,기장지역자활센터(온푸드사업장 입구),051-724-3457,"부산광역시 기장군 기장읍 차성로 341, 유기농업회관",부산광역시 기장군 기장읍 동부리 113-5 유기농업회관,35.2480980031566,129.21358593276,부산 기장군 기장읍 차성로 341
1620,기장지역자활센터(올케어사업장 중앙),051-724-3457,부산광역시 기장군 기장읍 차성로 236,부산광역시 기장군 기장읍 대라리 147-20,35.238375144902,129.213637152903,부산 기장군 기장읍 차성로 236
1621,기장지역자활센터(우리동네호두과자 중앙),051-724-3457,부산광역시 기장군 일광읍 해송1로 36,부산광역시 기장군 일광읍 삼성리 880,35.2677888298068,129.230508920888,부산 기장군 일광읍 해송1로 36
1622,기장지역자활센터(다해냄사업장 1층),051-724-3457,부산광역시 기장군 기장읍 차성로397번길 1,부산광역시 기장군 기장읍 교리 326-2,35.2529111987349,129.213563808858,부산 기장군 기장읍 차성로397번길 1
1623,기장지역자활센터(샐러드와사업장 주방 입구),051-724-3457,부산광역시 기장군 기장읍 차성동로 88-7,부산광역시 기장군 기장읍 동부리 284-12,35.2457009302104,129.217640049032,부산 기장군 기장읍 차성동로 88-7
1624,기장지역자활센터(다올사업장 사무실 입구),051-724-3457,"부산광역시 기장군 정관읍 산단5로 100-108, (주)대경",부산광역시 기장군 정관읍 달산리 44-39 (주)대경,35.3156308588894,129.203462144011,부산 기장군 정관읍 산단5로 100-108
1625,파라다이스호텔부산(신관 1층 벨데스크),051-742-2121,"부산광역시 해운대구 해운대해변로 296, 파라다이스호텔부산 (중동)",부산광역시 해운대구 중동 1411-1 파라다이스호텔부산,35.1602212408572,129.165269043658,부산 해운대구 해운대해변로 296
1626,파라다이스호텔부산(본관 1층 프론트),051-742-2121,"부산광역시 해운대구 해운대해변로 296, 파라다이스호텔부산 (중동)",부산광역시 해운대구 중동 1411-1 파라다이스호텔부산,35.1602212408572,129.165269043658,부산 해운대구 해운대해변로 296
1627,대우건설(근로자 휴게실),070-8894-6357,부산광역시 기장군 장안읍 기장대로 1464-23,부산광역시 기장군 장안읍 좌동리 288-7,35.324843243476,129.246428081964,부산 기장군 장안읍 기장대로 1464-23
1630,부산도시가스(본사5층),051-607-1237,"부산광역시 해운대구 좌동순환로217번길 24, 부산도시가스 (좌동)",부산광역시 해운대구 좌동 1420 부산도시가스,35.17624804738,129.182286815586,부산 해운대구 좌동순환로217번길 24
1631,부산도시가스(본사1층),051-607-1237,"부산광역시 해운대구 좌동순환로217번길 24, 부산도시가스 (좌동)",부산광역시 해운대구 좌동 1420 부산도시가스,35.17624804738,129.182286815586,부산 해운대구 좌동순환로217번길 24
1634,부산본병원(2층내과외래),1599-8275,부산광역시 사하구 승학로 8 (당리동),부산광역시 사하구 당리동 302-1,35.1062818783161,128.969829423848,부산 사하구 승학로 8
1635,가마실복지센터(1층 식당입구 좌측벽),051-512-1455,"부산광역시 금정구 동부곡로19번길 50, 가마실복지센터 (부곡동)",부산광역시 금정구 부곡동 282-32 가마실복지센터,35.2278256904127,129.094281357642,부산 금정구 동부곡로19번길 50
1636,장전1동주민센터(2층 민원실),051-519-5283,"부산광역시 금정구 수림로71번길 36, 장전1동 행정복지센터 (장전동)",부산광역시 금정구 장전동 130-15 장전1동 행정복지센터,35.2381927674685,129.084485683532,부산 금정구 수림로71번길 36
1637,구서1동주민센터(민원실),051-519-5403,"부산광역시 금정구 수림로72번길 123, 구서1동 행정복지센터 (구서동)",부산광역시 금정구 구서동 1063 구서1동 행정복지센터,35.2451129975203,129.086897254409,부산 금정구 수림로72번길 123
1638,금정문화회관(금빛누리홀),051-519-5654,"부산광역시 금정구 체육공원로 7, 금정문화회관 (구서동)",부산광역시 금정구 구서동 481 금정문화회관,35.2459191517717,129.094474165688,부산 금정구 체육공원로 7
1639,금정문화회관(금샘미술관 2층),051-519-5654,"부산광역시 금정구 체육공원로 7, 금정문화회관 (구서동)",부산광역시 금정구 구서동 481 금정문화회관,35.2459191517717,129.094474165688,부산 금정구 체육공원로 7
1640,금정도서관(1층 안내실 앞),051-519-5603,"부산광역시 금정구 금정도서관로 33, 금정도서관 (청룡동)",부산광역시 금정구 청룡동 2-12 금정도서관,35.2726132136189,129.096181650772,부산 금정구 금정도서관로 33
1641,남산동주민센터(1층 민원실),051-519-5383,"부산광역시 금정구 중앙대로2097번길 4, 남산동 행정복지센터 (남산동)",부산광역시 금정구 남산동 21-5 남산동 행정복지센터,35.2716615423662,129.092261879359,부산 금정구 중앙대로2097번길 4
1642,금정구 종합사회 복지관(2층 사무실),051-532-0115,"부산광역시 금정구 반송로490번길 47, 금정구종합사회복지관 (금사동)",부산광역시 금정구 금사동 545-22 금정구종합사회복지관,35.2144258479136,129.118442169076,부산 금정구 반송로490번길 47
1643,금정구장애인복지관(1층 안내데스크),051-523-0100,부산광역시 금정구 서부로 77 (서동),부산광역시 금정구 서동 502-4,35.2196246383849,129.098919901977,부산 금정구 서부로 77
1644,(주)엘에스일렉트릭(사무동 3층 엘리베이터 앞),051-795-6117,부산광역시 강서구 화전산단5로117번길 35 (화전동),부산광역시 강서구 화전동 552-2,35.1115109572608,128.874916128736,부산 강서구 화전산단5로117번길 35
1645,(주)엘에스일렉트릭(HVDC동 1층),051-795-6117,부산광역시 강서구 화전산단5로117번길 35 (화전동),부산광역시 강서구 화전동 552-2,35.1115109572608,128.874916128736,부산 강서구 화전산단5로117번길 35
1646,(주)엘에스일렉트릭(초고압동 1층 휴게실 앞),051-795-6117,부산광역시 강서구 화전산단5로117번길 35 (화전동),부산광역시 강서구 화전동 552-2,35.1115109572608,128.874916128736,부산 강서구 화전산단5로117번길 35
1647,(주)엘에스일렉트릭(사무동 1층 엘리베이터 앞),051-795-6117,부산광역시 강서구 화전산단5로117번길 35 (화전동),부산광역시 강서구 화전동 552-2,35.1115109572608,128.874916128736,부산 강서구 화전산단5로117번길 35
1648,부산본병원(2층 영상의학과),1599-8275,부산광역시 사하구 승학로 8 (당리동),부산광역시 사하구 당리동 302-1,35.1062818783161,128.969829423848,부산 사하구 승학로 8
1649,구서2동주민센터(1층 민원실),051-519-5423,"부산광역시 금정구 금강로 584, 구서2동 행정복지센터 (구서동)",부산광역시 금정구 구서동 158-26 구서2동 행정복지센터,35.2595502384829,129.088035425399,부산 금정구 금강로 584
1650,한국보훈복지의료공단부산요양병원(3병동),051-601-8600,"부산광역시 사상구 백양대로 420, 보훈병원 (주례동)",부산광역시 사상구 주례동 235 보훈병원,35.1528918625836,129.008252267356,부산 사상구 백양대로 420
1651,기장군보건소(구급차(70더4067)),051-709-4797,"부산광역시 기장군 기장읍 기장대로 560, 기장군보건소",부산광역시 기장군 기장읍 신천리1,35.2434815827191,129.222956025904,부산 기장군 기장읍 기장대로 560
1652,w아파트(D동 1층 로비),051-621-6277,"부산광역시 남구 분포로 145 (용호동, 더블유)",부산광역시 남구 용호동 954 더블유,35.1342294576999,129.111216765972,부산 남구 분포로 145
1653,w아파트(C동 1층 로비),051-621-6277,"부산광역시 남구 분포로 145 (용호동, 더블유)",부산광역시 남구 용호동 954 더블유,35.1342294576999,129.111216765972,부산 남구 분포로 145
1654,w아파트(A동 1층 로비),051-621-6277,"부산광역시 남구 분포로 145 (용호동, 더블유)",부산광역시 남구 용호동 954 더블유,35.1342294576999,129.111216765972,부산 남구 분포로 145
1655,w아파트(B동 1층 로비),051-621-6277,"부산광역시 남구 분포로 145 (용호동, 더블유)",부산광역시 남구 용호동 954 더블유,35.1342294576999,129.111216765972,부산 남구 분포로 145
1656,동남권원자력의학원(연구센터 2층 로비),051-720-5372,"부산광역시 기장군 장안읍 좌동길 40, 동남권 원자력의학원",부산광역시 기장군 장안읍 좌동리 591 동남권 원자력의학원,35.3218426986741,129.2443306989,부산 기장군 장안읍 좌동길 40
1657,정관정형외과의원(원내(원무과 안)),051-727-8727,부산광역시 기장군 정관읍 정관로 581,부산광역시 기장군 정관읍 정관로 581,35.321247223795,129.177484908452,부산 기장군 정관읍 정관로 581
1658,우신네오빌아파트관리사무소(관리사무소 내),051-724-4066,부산광역시 기장군 기장읍 청강로 76 (우신네오빌아파트),부산광역시 기장군 기장읍 청강리 144 우신네오빌아파트,35.2384566947359,129.223023465193,부산 기장군 기장읍 청강로 76
1659,롯데낙천대아파트(남문경비실),051-333-2264,"부산광역시 북구 화명신도시로 156 (화명동, 롯데아파트낙천대)",부산광역시 북구 화명동 2264 롯데아파트낙천대,35.2374576879253,129.011867869707,부산 북구 화명신도시로 156
1660,롯데낙천대아파트(정문경비실),051-333-2264,"부산광역시 북구 화명신도시로 156 (화명동, 롯데아파트낙천대)",부산광역시 북구 화명동 2264 롯데아파트낙천대,35.2374576879253,129.011867869707,부산 북구 화명신도시로 156
1661,롯데낙천대아파트(서문경비실),051-333-2264,"부산광역시 북구 화명신도시로 156 (화명동, 롯데아파트낙천대)",부산광역시 북구 화명동 2264 롯데아파트낙천대,35.2374576879253,129.011867869707,부산 북구 화명신도시로 156
1662,금정시니어클럽(사무실(1층)),051-516-3045,"부산광역시 금정구 두실로7번길 115, 구서2동 행정복지센터 (구서동)",부산광역시 금정구 구서동 184-6 구서2동 행정복지센터,35.2551918441266,129.090587284975,부산 금정구 두실로7번길 115
1663,한신아파트관리사무소(관리사무소(105동 1층)입구),051-722-1020,부산광역시 기장군 기장읍 차성로344번길 13 (한신아파트),부산광역시 기장군 기장읍 동부리 151-5 한신아파트,35.2493631712845,129.215284345882,부산 기장군 기장읍 차성로344번길 13
1664,엘지메트로시티아파트(2단지 관리사무소 3층 입구 좌측),051-611-8901,"부산광역시 남구 분포로 111 (용호동, 엘지메트로시티)",부산광역시 남구 용호동 176-30 엘지메트로시티,35.126905677454,129.109566403886,부산 남구 분포로 111
1665,엘지메트로시티아파트(1단지 관리사무소 2층 입구 우측),051-611-8901,"부산광역시 남구 분포로 111 (용호동, 엘지메트로시티)",부산광역시 남구 용호동 176-30 엘지메트로시티,35.126905677454,129.109566403886,부산 남구 분포로 111
1666,금정시니어클럽(교육장(3층)),051-516-3045,"부산광역시 금정구 두실로7번길 115, 구서2동 행정복지센터 (구서동)",부산광역시 금정구 구서동 184-6 구서2동 행정복지센터,35.2551918441266,129.090587284975,부산 금정구 두실로7번길 115
1667,지하철2호선해운대역(해운대역(2호선)20번대 게이트 셔터 기둥 안쪽면),051-678-6248,"부산광역시 해운대구 양운로37번길 59, 해운대구보건소 (좌동)",부산광역시 해운대구 재송동 179-41,35.1641127009786,129.178659397782,부산 해운대구 양운로37번길 59
1668,지하철2호선장산역(장산역(2호선)대합실 화장실 입구 우측),051-678-6201,"부산광역시 해운대구 양운로37번길 59, 해운대구보건소 (좌동)",부산광역시 해운대구 재송동 179-41,35.1641127009786,129.178659397782,부산 해운대구 양운로37번길 59
1669,부산문화콘텐츠콤플렉스(5층 B동 엘리베이터 앞),051-749-9104,"부산광역시 해운대구 수영강변대로 140, 부산문화콘텐츠컴플렉스 (우동)",부산광역시 해운대구 우동 1466-1 부산문화콘텐츠컴플렉스,35.1727293737267,129.125609368833,부산 해운대구 수영강변대로 140
1670,부산문화콘텐츠콤플렉스(2층 넥슨 커뮤니케이션 앞),051-749-9104,"부산광역시 해운대구 수영강변대로 140, 부산문화콘텐츠컴플렉스 (우동)",부산광역시 해운대구 우동 1466-1 부산문화콘텐츠컴플렉스,35.1727293737267,129.125609368833,부산 해운대구 수영강변대로 140
1671,다대푸르지오아파트(관리사무소 앞),2652600,"부산광역시 사하구 윤공단로 123 (다대동, 부산다대푸르지오)",부산광역시 사하구 다대동 1667 부산다대푸르지오,35.0612770368886,128.974556555764,부산 사하구 윤공단로 123
1672,동국씨엠(주)부산공장(2CCL 출측),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1673,동국씨엠(주)부산공장(7CCL 출측),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1674,동국씨엠(주)부산공장(3CGL 출측),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1675,동국씨엠(주)부산공장(4CGL 센터),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1676,동국씨엠(주)부산공장(5CCL 출측),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1677,동국씨엠(주)부산공장(송원교육관),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1678,동국씨엠(주)부산공장(9CCL 출측),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1679,동국씨엠(주)부산공장(ECL),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1680,동국씨엠(주)부산공장(통합포장장),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1681,동국씨엠(주)부산공장(2CGL센터),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1682,동국씨엠(주)부산공장(2EGL 출측),051-640-5114,"부산광역시 남구 신선로 102, 동국씨엠(주) 부산공장 (감만동)",부산광역시 남구 감만동 588-1 동국씨엠(주) 부산공장,35.1158189735817,129.074183872365,부산 남구 신선로 102
1683,연산포레서희스타힐스아파트(관리사무소 내),051-868-6662,부산광역시 연제구 묘봉산로 30 (연산동),부산광역시 연제구 연산동 1135-227,35.1829012963577,129.089161019711,부산 연제구 묘봉산로 30
1684,부산진우체국(부산진우체국 영업과(1층)),051-810-0851,"부산광역시 부산진구 가야대로 579, 부산진우체국 (가야동)",부산광역시 부산진구 가야동 256-7 부산진우체국,35.1549125009265,129.035360461187,부산 부산진구 가야대로 579
1685,우신모라아파트(관리사무소),051-313-2355,부산광역시 사상구 백양대로 880,부산광역시 사상구 모라동 1362 우신모라아파트,35.1831129739702,128.991284797338,부산 사상구 백양대로 880
1686,영주어울림플랫폼(2층 현관 입구),051-600-4495,"부산광역시 중구 초량상로7번길 11-1, 영주어울림플랫폼 (영주동)",부산광역시 중구 영주동 62-71,35.1132148418875,129.034119929818,부산 중구 초량상로7번길 11
1687,부산시수영지역자활센터(2층 교육장 입구),051-757-4034,"부산광역시 수영구 구락로 150, 고려제강(주) (망미동)",부산광역시 수영구 망미동 191-1 고려제강(주),35.1806646976846,129.115850084901,부산 수영구 구락로 150
1688,수영구노인복지관(1층 현관 엘리베이터 앞),051-759-6070,"부산광역시 수영구 황령대로489번길 83, 수영구 노인복지관 (남천동)",부산광역시 수영구 남천동 552 수영구 노인복지관,35.1400499968592,129.111176547062,부산 수영구 황령대로489번길 83
1689,부산시여자단기청소년쉼터(사무실 내),051-756-0924,"부산광역시 수영구 광안해변로255번길 58, 여자단기청소년쉼터 (민락동)",부산광역시 수영구 민락동 165-7 여자단기청소년쉼터,35.1575711127284,129.120610498294,부산 수영구 광안해변로255번길 58
1690,gs25영도동삼로점(매장 내),070-7576-2627,"부산광역시 영도구 동삼로 110, 1층 (동삼동)",부산광역시 영도구 동삼동 240-21,35.0830254254489,129.071690876896,부산 영도구 동삼로 110
1691,화명푸르지오헤리센트(108동 3-4라인),051-925-3330,"부산광역시 북구 산성로 28 (화명동, 화명푸르지오 헤리센트)",부산광역시 북구 화명동 2341 화명푸르지오 헤리센트,35.2391676993315,129.016022012086,부산 북구 산성로 28
1692,대연6동행정복지센터(주차장 입구),051-607-6701,"부산광역시 남구 못골로 13, 대연6동주민센터 (대연동)",부산광역시 남구 대연동 1888 대연6동주민센터,35.1373080854025,129.083176301625,부산 남구 못골로 13
1693,몰운대종합사회복지관(별관1층),051-264-9033,"부산광역시 사하구 다대낙조2길 17, 몰운대종합사회복지관 (다대동)",부산광역시 사하구 다대동 1548-12 몰운대종합사회복지관,35.0512273180475,128.96354980601,부산 사하구 다대낙조2길 17
1694,노을이아름다운하단복합센터(2층 정수기옆),051-220-0161,부산광역시 사하구 하신번영로 245 (하단동),부산광역시 사하구 하단동 1172,35.103157614029,128.957645787527,부산 사하구 하신번영로 245
1695,세븐럭카지노부산롯데점(롯데호텔 3층 세븐럭카지노 영업장 내),051-665-6000,"부산광역시 부산진구 가야대로 772, 부산롯데호텔 3층 (부전동)",부산광역시 부산진구 부전동 503-15 부산롯데호텔,35.156789983664,129.056416218143,부산 부산진구 가야대로 772
1696,한우리요양원(9층입구),050-71331-7306,"부산광역시 사하구 원양로 400, 한우리요양병원 (감천동)",부산광역시 사하구 감천동 400-1 한우리요양병원,35.0862844618944,129.005708751655,부산 사하구 원양로 400
1697,해피빌요양원(1층로비),051-201-3471,부산광역시 사하구 다대로83번길 111 (괴정동),부산광역시 사하구 괴정동 645-2,35.0936022320242,128.983370858154,부산 사하구 다대로83번길 111
1698,환희노인요양원(1층로비),051-203-9461,부산광역시 사하구 제석로95번길 35 (당리동),부산광역시 사하구 당리동 39-14,35.1098665517762,128.976706893217,부산 사하구 제석로95번길 35
1699,다대레포츠광장(축구장),051-220-5851,부산광역시 사하구 다송로84번길 38 (다대동),부산광역시 사하구 다대동 1582-22,35.0600603231535,128.982301247069,부산 사하구 다송로84번길 38
1700,감내별마루체육센터(센터입구),051-220-5925,부산광역시 사하구 감내2로151번길 23 (감천동),부산광역시 사하구 감천동 5-8,35.0988613001648,129.008519228106,부산 사하구 감내2로151번길 23
1701,화명푸르지오헤리센트(102동 1-2라인),051-925-3330,"부산광역시 북구 산성로 28 (화명동, 화명푸르지오 헤리센트)",부산광역시 북구 화명동 2341 화명푸르지오 헤리센트,35.2391676993315,129.016022012086,부산 북구 산성로 28
1702,동래화목타운(관리사무실),051-521-5971,"부산광역시 동래구 충렬사로 39 (안락동, 동래화목타운)",부산광역시 동래구 안락동 962 동래화목타운,35.2028961368731,129.096894952043,부산 동래구 충렬사로 39
1703,의료법인 희경의료재단 한국요양병원(3병동 간호사실),051-328-8251,"부산광역시 사상구 광장로 33, 한국병원 (괘법동)",부산광역시 사상구 괘법동 532-32 한국병원,35.1632871299924,128.980438900404,부산 사상구 광장로 33
1704,동래우체국(1층 영업과),051-559-7072,"부산광역시 동래구 명륜로 169, 동래우체국 (명륜동)",부산광역시 동래구 명륜동 638-13 동래우체국,35.2084524121669,129.081936487151,부산 동래구 명륜로 169
1705,한국토지주택공사부산울산지역본부(10층 열다방),051-460-5907,부산광역시 동구 중앙대로 224 (초량동),부산광역시 동구 초량동 1199-1,35.1169403763706,129.041150876987,부산 동구 중앙대로 224
1706,한국토지주택공사부산울산지역본부(2층 마이홈센터 앞),051-460-5907,부산광역시 동구 중앙대로 224 (초량동),부산광역시 동구 초량동 1199-1,35.1169403763706,129.041150876987,부산 동구 중앙대로 224
1707,쿠팡로지스틱스서비스_부산5캠프(1층 사무실),010-****-****,부산광역시 기장군 장안읍 장안산단7로 114,부산광역시 기장군 장안읍 장안산단7로 114,35.3291396648174,129.25872309924,부산 기장군 장안읍 장안산단7로 114
1708,대방건설부산장안1차(안전교육장),051-728-5557,부산광역시 기장군 장안읍 좌천리 361-4,부산광역시 기장군 장안읍 좌천리 361-4,35.3174722267016,129.238632766731,부산 기장군 장안읍 좌천리 361-4
1709,덕천삼정그린코아아파트(정문 경비실 내),051-338-0971,"부산광역시 북구 만덕대로155번길 15 (덕천동, 삼정그린코아)",부산광역시 북구 덕천동 373-1 삼정그린코아,35.2140284510103,129.02011285035,부산 북구 만덕대로155번길 15
1710,부산대학교(대학본관 1층),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1711,부산대학교(인문관 1층 경비실),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1712,부산대학교(중앙도서관 1층 엘리베이터 옆),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1713,부산대학교(학생회관 1층 엘리베이터 옆),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1714,부산대학교(대운동장 입구 경비실),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1715,부산대학교(새벽벌도서관 1층 출입구),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1716,부산대학교(언어교육원 1층 입구),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1717,부산대학교(문창회관 402-1 보건실),051-510-1278,"부산광역시 금정구 부산대학로63번길 2, 부산대학교 (장전동)",부산광역시 금정구 장전동 40 부산대학교,35.2323326221566,129.083830815331,부산 금정구 부산대학로63번길 2
1718,백양문화예술회관(안내데스크 옆),051-806-0016,부산광역시 부산진구 당감서로94번길 8 (부암동),부산광역시 부산진구 부암동 507-2,35.168869229323,129.036185607964,부산 부산진구 당감서로94번길 8
1719,황령산레포츠공원(관리사무소 앞),051-605-6455,부산광역시 부산진구 진남로328번길 99 (전포동),부산광역시 부산진구 전포동 산 36,35.1570292164236,129.075382766793,부산 부산진구 진남로328번길 99
