연번,쉼터명,상세주소,경도,위도
1195,감천2동주민센터옆주민쉼터,부산광역시 사하구 옥천로93번길 14-1,129.0091894,35.0947496
1196,감천문화마을내주민쉼터,부산광역시 사하구 감내2로 192  (감천동),129.0102821,35.097886
1197,사하구종합사회복지관,부산광역시 사하구 감내2로 21 (감천동),129.007591,35.0944486
1198,감천2동행정복지센터,부산광역시 사하구 옥천로93번길 14,129.0092779,35.0946569
1199,감천경로당,부산광역시 사하구 감내1로 167-1,129.0084043,35.0955063
1200,죽전경로당,부산광역시 사하구 감내1로 239-1 (감천동),129.009372,35.0981026
1201,금정구장애인복지관1층쉼터,부산광역시 금정구 서부로 77,129.098821,35.219616
1202,스마트쉼터(서1동),부산광역시 금정구 서동로100번길 1-4,129.097885,35.216508
1203,희망오차마을경로당,부산광역시 금정구 서동로104번길 34,129.0978103,35.2151325
1204,책마을보드랑작은도서관,부산광역시 금정구 서동로 115-1,129.0996184,35.216335
1205,서1동행정복지센터,부산광역시 금정구 서부로69번길 17 (서동),129.099116,35.2183206
1206,동진경로당,부산광역시 금정구 명서로45번길 11 (서동),129.0958303,35.2161622
1207,서1동새마을경로당,부산광역시 금정구 서부로69번길 35 (서동),129.0983865,35.2177618
1208,평화나눔경로당,부산광역시 금정구 서동중심로53번길 10,129.102922,35.2135718
1209,서2동행정복지센터,부산광역시 금정구 서동중심로 33 (서동),129.1044697,35.2128861
1210,서2동경로당,부산광역시 금정구 명서로45번길 99 (서동),129.0998134,35.2142579
1211,평화어린이공원,부산광역시 금정구 서동 141-22,129.1067578,35.2188277
1212,서3동화목경로당,부산광역시 금정구  서곡로8번길  21-1  (서동),129.1065117,35.216466
1213,서3동경로당,부산광역시 금정구  서곡로8번길  21-1  (서동),129.1065117,35.216466
1214,서3동행정복지센터,부산광역시 금정구 서곡로33번길 9 (서동),129.1039206,35.2171995
1215,은빛어린이공원,부산광역시 금정구 회천로13번길 87,129.1131896,35.2244268
1216,금사회동동행정복지센터,부산광역시 금정구 금사로85번길 2 (금사어울림센터),129.111093,35.2203
1217,금정구종합사회복지관,부산광역시 금정구 반송로490번길 47 (금사동),129.1184333,35.2142864
1218,금사동새마을금고회동지점,부산광역시 금정구 회천로 1 (회동동),129.1170251,35.226257
1219,금사동새마을금고본점,부산광역시 금정구 금사로 81 (금사동),129.1113147,35.2199706
1220,금동경로당,부산광역시 금정구 회천로13번길 87 (금동경로당),129.113345,35.224458
1221,학수경로당,부산광역시 금정구 오시게로 88,129.0889916,35.2249712
1222,부곡1동행정복지센터,부산광역시 금정구 동부곡로6번길 29 (부곡동),129.0920994,35.2244011
1223,늘푸른아파트경로당,부산광역시 금정구 동현로 67 (부곡동 늘푸른아파트),129.0967953,35.2228996
1224,가마실공원,부산광역시 금정구 부곡동 296-2,129.0917997,35.2280518
1225,부곡2동행정복지센터,부산광역시 금정구 동부곡로15번길 76,129.094182,35.229848
1226,대우아파트할아버지경로당,부산광역시 금정구  부산대학로  10   (부곡동 부곡대우아파트),129.089989,35.233119
1227,금정청소년수련관1층,부산광역시 금정구 기찰로96번길 47 (금정청소년수련관),129.095025,35.237833
1228,금샘도서관Cafe금샘,부산광역시 금정구 부곡동 982,129.094315,35.238974
1229,금정구청민원실,부산광역시 금정구 중앙대로 1777 (금정구청),129.092253,35.242765
1230,기찰경로당,부산광역시 금정구 기찰로108번길 38,129.095595,35.2415979
1231,기찰장수부녀회경로당,부산광역시 금정구 기찰로 124,129.0943786,35.2416859
1232,부곡3동행정복지센터,부산광역시 금정구  기찰로  107  부곡3동주민센터 (부곡동),129.0938123,35.2405199
1233,경남한신경로당,부산광역시 금정구 중앙대로1685번길 24 (경남한신아파트),129.089925,35.237525
1234,부곡뉴그린아파트경로당,부산광역시 금정구 동현로 90 (부곡동 뉴그린아파트),129.0942525,35.2204942
1235,은빛사랑채도서관,부산광역시 금정구 서동로60번길 13-22,129.0940709,35.2174005
1236,부곡4동행정복지센터,부산광역시 금정구 부곡로18번안길 37 (부곡동),129.0885586,35.2199316
1237,온천천작은도서관,부산광역시 금정구 장전동 242-2,129.088206,35.237268
1238,미리내작은도서관,부산광역시 금정구 금강로347번길 32,129.0850138,35.2388409
1239,장전1동행정복지센터,부산광역시 금정구 수림로71번길 36 (장전동),129.0844618,35.2382689
1240,백조경로당,부산광역시 금정구 부산대학로50번길 51 (장전동),129.0863573,35.2336709
1241,대한노인회금정지회,부산광역시 금정구 장전온천천로113번길 12 (장전동),129.0884249,35.2352066
1242,장전2동행정복지센터,부산광역시 금정구 소정로 19 (장전동),129.080975,35.227794
1243,장전2동할아버지경로당,부산광역시 금정구 식물원로40번길 27 (장전동),129.0844363,35.2262613
1244,장전2동할머니경로당,부산광역시 금정구 식물원로40번길 27 (장전동),129.0844202,35.2262526
1245,조리공원,부산광역시 금정구 두구로51번길 162,129.1116221,35.3035498
1246,대두경로당,부산광역시 금정구 대두로20번길 35,129.1087937,35.2968395
1247,수내경로당,부산광역시 금정구 수내1길 17-2,129.1121164,35.2912789
1248,선동신천마을회관,부산광역시 금정구 신천로35번길 2 (선동),129.1115696,35.276726
1249,선두구동행정복지센터,부산광역시 금정구 두구죽전1길 13 (두구동),129.1133882,35.2982172
1250,남광종합사회복지관쉼터,부산광역시 금정구 중앙대로2349번길 3 (남광사회복지회),129.099494,35.293373
1251,놀이마당공원,부산광역시 금정구 놀이마당로 5 (놀이마당 공중화장실),129.087273,35.275711
1252,청룡노포동행정복지센터,부산광역시 금정구  청룡로  25  청룡노포동주민센터 (청룡동),129.0898668,35.2752569
1253,청룡경로당,부산광역시 금정구 청룡예전로 8-12 (청룡동),129.0923616,35.2744823
1254,금정구노인복지관,부산광역시 금정구 청룡예전로 110 (청룡동),129.0848266,35.2792086
1255,금정도서관,부산광역시 금정구 금정도서관로 33,129.096229,35.2724717
1256,금정구가족센터3층,부산광역시 금정구 중앙대로 1992,129.092117,35.262193
1257,스마트쉼터(남산동),부산광역시 금정구 중앙대로 2033 (정암프라자),129.092332,35.265759
1258,요산꽃님공원,부산광역시 금정구 팔송로 51,129.0869449,35.2718466
1259,남산동행정복지센터,부산광역시 금정구 중앙대로2097번길 4 (남산동),129.0922562,35.2716512
1260,머드레경로당,부산광역시 금정구 범어천로52번길 25-1 (남산동),129.0908065,35.2711794
1261,금샘마을도서관,부산광역시 금정구 금강로 673,129.088961,35.267617
1262,머드레작은도서관,부산광역시 금정구 범어천로52번길 25-3,129.090803,35.271157
1263,금정문화회관ART라운지,부산광역시 금정구 체육공원로 7 (금정문화회관),129.09373,35.245856
1264,구서1동행정복지센터,부산광역시 금정구 수림로72번길 123 (구서동),129.0869442,35.2451153
1265,구서본동경로당,부산광역시 금정구 수림로72번길 123 (구서동),129.0870067,35.2452231
1266,두실새싹공원,부산광역시 금정구 구서동 1023-42,129.0857652,35.2578533
1267,구서2동새마을금고,부산광역시 금정구  금강로  568   (구서동),129.0879124,35.2581942
1268,구서2동행정복지센터,부산광역시 금정구 금강로 584 (구서동),129.0879446,35.2595693
1269,선경12차아파트경로당,부산광역시 금정구 구서중앙로 20 (구서동 선경아파트),129.0893154,35.255615
1270,금정산성광장,부산광역시 금정구 산성로 501  (금성동 다목적광장 공중화장실),129.0573413,35.2462072
1271,금성동행정복지센터,부산광역시 금정구 산성로 452 (금성동),129.0561336,35.2503395
1272,공해경로당,부산광역시 금정구 산성로 520-2 (금성동),129.0555355,35.2446572
1273,금성동경로당,부산광역시 금정구 북문로 14 (금성동),129.0568127,35.251213
1274,금성동할아버지경로당,부산광역시 금정구 산성로 429,129.054148,35.251387
1275,금성동할머니경로당,부산광역시 금정구 산성로 429,129.054127,35.251387
1276,대저1동주민센터,부산광역시 강서구 대저로221번길 19 (대저1동),128.976907,35.215501
1277,대지상리경로당,부산광역시 강서구 대저로89번나길 8 (대저1동),128.9641,35.2178
1278,강서노인종합복지관,부산광역시 강서구 체육공원로 39 (대저1동),128.9734744,35.2073399
1279,중리2구경로당,부산광역시 강서구 평강로345번길 101 (대저1동),128.9455472,35.2191063
1280,사덕상리할머니경로당,부산광역시 강서구 체육공원로6번길 84 (대저1동),128.9782798,35.2068332
1281,평강경로당,부산광역시 강서구 낙동북로212번길 17 (대저1동),128.9509991,35.2135369
1282,동연정경로당,부산광역시 강서구 대저로171번나길 56,128.9729,35.2176
1283,상방공원정자,부산광역시 강서구 대저2동 3136-1,128.952575,35.172782
1284,사두경로당,부산광역시 강서구 공항로811번다길 92 (대저2동),128.9523803,35.1781484
1285,중앙경로당,부산광역시 강서구 공항로811번다길 23-4 (대저2동),128.9559089,35.1791642
1286,강서도서관,부산광역시 강서구 공항로811번길 10 (대저2동),128.9572369,35.1801754
1287,대저2동주민센터,부산광역시 강서구 공항로811번가길 30-1 (대저2동),128.9564771,35.1785352
1288,강서시니어클럽,부산광역시 강서구 공항로811번가길 30 (대저2동),128.9568141,35.1787105
1289,동자경로당,부산광역시 강서구 송동길 481 (대저2동),128.9376628,35.146694
1290,강동신덕경로당,부산광역시 강서구 제도로 1003 (강동동),128.9269315,35.2010064
1291,대사1통경로당,부산광역시 강서구 낙동북로13번길 36-6 (강동동),128.9333122,35.2209584
1292,강동동주민센터,부산광역시 강서구 제도로 1171 (강동동),128.9353036,35.2143801
1293,강동보건지소,부산광역시 강서구 낙동북로102번길 76 (강동동),128.9376317,35.2161661
1294,본동경로당,부산광역시 강서구 낙동남로991번길 5 (명지동),128.9215081,35.1146017
1295,신포경로당,부산광역시 강서구 신포길39번길 25-21 (명지동),128.931015,35.1130292
1296,명지노인종합복지관,부산광역시 강서구 명지국제13로 33 (명지동),128.923025,35.1105621
1297,너울공원정자,부산광역시 강서구 명지국제6로220번길 30 (명지동),128.9240384,35.0942743
1298,명지1동주민센터,부산광역시 강서구 명지동 1996,128.9072388,35.1003936
1299,진목경로당,부산광역시 강서구 낙동남로 1036-6 (명지동),128.9256035,35.1128992
1300,교육지원센터,부산광역시 강서구 명지오션시티11로 33 (명지동),128.8997226,35.0845254
1301,바다공원정자,부산광역시 강서구 명지오션시티2로 17 (명지동),128.9001012,35.0878975
1302,명지2동주민센터,부산광역시 강서구 명지오션시티11로 35 (명지동),128.9000653,35.0845432
1303,행복마을경로당,부산광역시 강서구 명지오션시티10로 132 (명지동),128.9103805,35.0866457
1304,해포도경로당,부산광역시 강서구 봉림길94번길 24 (봉림동),128.8953172,35.1728798
1305,시만마을회관,부산광역시 강서구 식만로 253-2 (식만동),128.9140207,35.2149709
1306,가락동주민센터,부산광역시 강서구 가락대로 1476 (죽림동),128.9018,35.1964
1307,가락보건지소,부산광역시 강서구 가락대로 1476 (죽림동),128.9017958,35.1962668
1308,화전공원정자,부산광역시 강서구 화전산단5로 84,128.879852,35.105585
1309,웃들공원정자,부산광역시 강서구 녹산산단262로 6 (송정동),128.882504,35.114831
1310,신호동주민센터,부산광역시 강서구 신호산단4로 56,128.87913,35.085456
1311,화연공원정자,부산광역시 강서구 화전동 597-2,128.8799811,35.1022043
1312,희망공원정자,부산광역시 강서구 녹산산단321로 50 (송정동),128.8535231,35.0917766
1313,지사공원정자,부산광역시 강서구 과학산단2로20번길 5 (지사동),128.8314426,35.1512889
1314,화암공원정자,부산광역시 강서구 화전산단5로 131 (화전동),128.8777751,35.1104124
1315,신호공원정자,부산광역시 강서구 신호산단1로72번길 46 (신호동),128.8709038,35.0823707
1316,지사민원센터,부산광역시 강서구 과학산단2로20번길 5 (지사동),128.8311111,35.1516506
1317,녹산동주민센터,부산광역시 강서구 가락대로900번가길 32 (범방동),128.8838003,35.153556
1318,송정경로당,부산광역시 강서구 송정길 147 (송정동),128.8417393,35.1029303
1319,산양경로당,부산광역시 강서구 낙동남로483번길 73 (녹산동),128.8687919,35.1127345
1320,녹산경로당,부산광역시 강서구 낙동남로605번길 12 (녹산동),128.8853717,35.1144493
1321,성산1구경로당,부산광역시 강서구 생곡로 21 (녹산동),128.895825,35.1237657
1322,생곡경로당,부산광역시 강서구 생곡길 22 (생곡동),128.8799,35.1312
1323,가동경로당,부산광역시 강서구 수가로748번길 20 (범방동),128.8850306,35.1647621
1324,사구경로당,부산광역시 강서구 가락대로961번길 60 (범방동),128.8849531,35.158283
1325,신호경로당,부산광역시 강서구 신호산단5로 64 (신호동),128.8799821,35.0831925
1326,방근경로당,부산광역시 강서구 송정길100번길 59 (송정동),128.8465797,35.1019202
1327,녹산보건지소,부산광역시 강서구 생곡로 17 (녹산동),128.8955175,35.1234029
1328,가덕도동주민센터,부산광역시 강서구 동선길 10 (성북동),128.8316435,35.0566182
1329,천성보건진료소,부산광역시 강서구 가덕해안로821번길 100 (천성동),128.8165151,35.0288149
1330,가덕도보건지소,부산광역시 강서구 성북1길 70-1 (성북동),128.8304585,35.0536212
1331,대항보건진료소,부산광역시 강서구 가덕해안로1208번가길 9 (대항동),128.8281572,35.0127897
1332,교대역스마트쉼터,부산광역시 연제구 중앙대로 1204,129.080392,35.194867
1333,종합운동장역스마트쉘터,부산광역시 연제구 아시아드대로 88,129.067516,35.192495
1334,수연교하부,부산광역시 연제구 온천천공원길 74 (거제동 동래화신타운),129.0899556,35.1930944
1335,한새경로당,부산광역시 연제구  교대로  46-9 한새경로당 (거제동),129.0751638,35.1941355
1336,거제1동행정복지센터,부산광역시 연제구 법원북로 88 (거제동),129.0756252,35.1918546
1337,아시아드새마을금고(교대),부산광역시 연제구 명륜로 10,129.0813859,35.1959702
1338,온천천정자3,부산광역시 연제구 거제천로255번길 53,129.0848419,35.1946617
1339,온천천정자5,부산광역시 연제구 중앙대로1226번길 4,129.0810814,35.1970179
1340,세병교밑,부산광역시 연제구 명륜로 17,129.0823268,35.1967372
1341,온천천정자1,부산광역시 연제구 중앙대로1226번길 76,129.0807621,35.1980919
1342,온천천정자4,부산광역시 연제구 온천천공원길 64 (거제동),129.0878746,35.19351
1343,온천천정자2,부산광역시 연제구 온천천공원길 74 (거제동 동래화신타운),129.0898688,35.1930649
1344,아시아드새마을금고(본점),부산광역시 연제구 아시아드대로46번길 3,129.068339,35.1889771
1345,거제2동주민센터,부산광역시 연제구  아시아드대로22번길  19  거제2동주민센터 (거제동),129.0702748,35.1877702
1346,복지회관경로당(남/여),부산광역시 연제구  아시아드대로22번길  15  거제2동복지회관 (거제동),129.0700799,35.1876054
1347,거제종합사회복지관,부산광역시 연제구 아시아드대로46번길 45 (거제동),129.0707141,35.1883014
1348,솔벗작은도서관(거제2동새마을금고작은도서관),부산광역시 연제구 아시아드대로22번길 15,129.0701809,35.187593
1349,부산개인택시조합새마을금고본점,부산광역시 연제구 월드컵대로 399,129.0555886,35.1860431
1350,복지관쉼터,부산광역시 연제구 거제동 904-3,129.0705772,35.1885723
1351,거제3동행정복지센터,부산광역시 연제구 거제대로 180,129.0711054,35.1843
1352,거제3동시장경로당,부산광역시 연제구  거제시장로14번길  28  거제시장경로당 (거제동),129.0728856,35.1819721
1353,거제3동경로회관,부산광역시 연제구 거제대로74번길 71,129.069769,35.177913
1354,해맞이작은도서관,부산광역시 연제구 해맞이로43번길 36 (해맞이경로당),129.066542,35.179352
1355,거제4동주민센터,부산광역시 연제구 화지로52번길 33 (거제동),129.0659022,35.180004
1356,해맞이경로당,부산광역시 연제구  해맞이로43번길  36  해맞이경로당 (거제동),129.0665826,35.1793555
1357,거제4동새마을금고,부산광역시 연제구 해맞이로 83,129.0687244,35.1816951
1358,연제문화체육공원,부산광역시 연제구 고분로68번길 29,129.091148,35.18483
1359,연산1동주민센터,부산광역시 연제구 연동로8번길 66 (연산동),129.0904176,35.1900024
1360,일심부녀경로당,부산광역시 연제구 고분로 65-1 (연산동),129.0895915,35.1858462
1361,연제구국민체육센터,부산광역시 연제구 쌍미천로 132 (연산동),129.0873787,35.1841035
1362,연산제일새마을금고(연일지점),부산광역시 연제구 쌍미천로 177-1,129.0871907,35.1885854
1363,옛골소공원,부산광역시 연제구 연산동 2274,129.0902284,35.1873758
1364,연안교밑,부산광역시 연제구 반송로 114,129.0908012,35.1931931
1365,온천천정자6,부산광역시 연제구 신금로23번길 30,129.0935532,35.1926939
1366,연제구청(1층행복민원실),부산광역시 연제구 연제로 2 (연제구청),129.079651,35.17604
1367,연산2동주민센터,부산광역시 연제구  중앙대로1038번길  39  연산2동주민센터 (연산동),129.079292,35.179956
1368,연산2동경로당,부산광역시 연제구  중앙천로  49-5 연산2동 경로당 (연산동),129.0816963,35.1792387
1369,물만골마을회관,부산광역시 연제구 황령산로524번길 25,129.0840822,35.1662637
1370,연제도서관,부산광역시 연제구 황령산로 612 (연산동),129.0829369,35.1741306
1371,연제새마을금고,부산광역시 연제구 중앙천로43번길 2,129.0820988,35.1788433
1372,연제만화도서관,부산광역시 연제구 연수로208번길 16 (연산3동행정복합타운),129.092906,35.172947
1373,연산종합사회복지관,부산광역시 연제구 봉수로 17,129.088897,35.172821
1374,연산3동행정복지센터,부산광역시 연제구 연수로208번길 16 (연산3동행정복합타운),129.092906,35.172947
1375,연산3동경로당,부산광역시 연제구  연수로212번길  11-7 할머니경로당 (연산동),129.094111,35.173225
1376,밤골작은도서관,부산광역시 연제구 금련로24번길 33,129.0944426,35.172033
1377,연산4동주민센터,부산광역시 연제구  쌍미천로151번길  42  연산4동주민센터 (연산동),129.08491,35.186278
1378,연산4동경로당,부산광역시 연제구 쌍미천로 137-2 (연산동),129.0867698,35.1849036
1379,연산로터리새마을금고(본점),부산광역시 연제구 쌍미천로141번길 22,129.0859868,35.1852957
1380,연봉공원,부산광역시 연제구 고분로13번길 8,129.0843439,35.1860451
1381,부산시청(3층열린도서관),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1382,부산시청(2층통합민원과),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1383,부산시청(1층시민기업접견실),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1384,부산시청(1층들락날락),부산광역시 연제구 중앙대로 1001 (부산광역시청부산광역시의회),129.074651,35.179909
1385,연산5동주민센터,부산광역시 연제구  거제천로124번길  15  연산5동주민센터 (연산동),129.0760914,35.1844853
1386,연오경로당,부산광역시 연제구  거제천로  200  연오경로당 (연산동),129.0794999,35.1905044
1387,연산로터리새마을금고(부산시청점),부산광역시 연제구 신촌로 3,129.0777382,35.181943
1388,새싹공원,부산광역시 연제구 연산동 2132-1,129.0927044,35.1755822
1389,연산6동주민센터,부산광역시 연제구 쌍미천로52번길 2,129.089601,35.177448
1390,배산작은도서관,부산광역시 연제구 배산북로 8,129.0932817,35.1750941
1391,연제중앙새마을금고,부산광역시 연제구 월드컵대로32번길 7,129.0860283,35.1776933
1392,연산6동새마을금고,부산광역시 연제구 배산로 4,129.0925691,35.1743757
1393,과정공원,부산광역시 연제구 과정로 227 (연산동),129.1017737,35.1874563
1394,한들공원,부산광역시 연제구 안연로23번길 79 (한들공원공중화장실),129.095752,35.190217
1395,연천공원,부산광역시 연제구 연산동 2313,129.099716,35.1897317
1396,연산8동주민센터,부산광역시 연제구 과정로 262 (연산동),129.0987601,35.1881649
1397,연산8동경로당,부산광역시 연제구  과정로265번길  14  연산8동경로당 (연산동),129.0984493,35.1873009
1398,연천(부녀)경로당,부산광역시 연제구  안연로7번가길  21  연천경로당 (연산동),129.0997674,35.1891601
1399,연산제일새마을금고(본점),부산광역시 연제구 과정로 304,129.0942562,35.1890471
1400,온천천정자7,부산광역시 연제구 안연로 33,129.0984924,35.1915914
1401,토곡어린이작은도서관,부산광역시 연제구 고분로241번길 26,129.108752,35.18574
1402,연잎공원,부산광역시 연제구 과정로164번길 16 (연산동),129.1084186,35.1859678
1403,연산9동행정복지센터,부산광역시 연제구 과정로164번길 38 (연산동),129.1093513,35.1859646
1404,한양아파트경로당,부산광역시 연제구  온천천남로  110  한양아파트경로당 (연산동 한양),129.1034742,35.1891195
1405,토곡(부녀)경로당,부산광역시 연제구 고분로242번길 21-1,129.108818,35.183466
1406,연산제일새마을금고(토곡지점),부산광역시 연제구 과정로 138,129.1073396,35.183673
1407,연산교밑,부산광역시 연제구 온천천남로 86,129.099557,35.1913698
1408,온천천정자8,부산광역시 연제구 온천천남로 110,129.1017814,35.190799
1409,거울바위쉼터,부산광역시 연제구 토곡로9번길 12  (연산동),129.1045378,35.1857179
1410,남천1동행정복지센터,부산광역시 수영구 남천동로 13,129.1103,35.1427
1411,수영구노인복지관,부산광역시 수영구 황령대로489번길 83,129.1112,35.14
1412,남천신협,부산광역시 수영구 남천동로 17,129.1106584,35.1424634
1413,수영구도서관,부산광역시 수영구 남천서로 33,129.105246,35.144604
1414,수영구청,부산광역시 수영구 남천동로 100 (남천동),129.113152,35.14577
1415,남천2동행정복지센터,부산광역시 수영구 광안해변로 99,129.1147265,35.1438235
1416,삼익비치경로당,부산광역시 수영구 광안해변로 100 (비치아파트),129.11664,35.140009
1417,남천삼익경로당,부산광역시 수영구 광안해변로 100,129.1144,35.1439
1418,수영공원,부산광역시 수영구 수영성로 43,129.1144452,35.1703326
1419,수영새마을금고,부산광역시 수영구 수영로705번길 48,129.117437,35.169848
1420,광안신협수영지점,부산광역시 수영구 수영로 729,129.118906,35.16869
1421,수영동행정복지센터,부산광역시 수영구 수영성로 36,129.116029,35.170501
1422,상춘경로당,부산광역시 수영구 수영로741번길 73,129.120485,35.17137
1423,수영성마을박물관,부산광역시 수영구 수영성로32번길 28 (수영동),129.1165,35.1715
1424,곰솔경로당,부산광역시 수영구 수영성로 28-5 (수영동),129.1168749,35.1705393
1425,들락날락망미작은도서관,부산광역시 수영구 연수로275번길 30 (망미동),129.1009989,35.1745428
1426,망미도서관,부산광역시 수영구 연수로315번길 23 (망미동),129.1050223,35.1734773
1427,망미공원,부산광역시 수영구 망미동 640-13,129.1046246,35.1738459
1428,망미1동행정복지센터,부산광역시 수영구 연수로315번길 23 (망미동),129.1048908,35.1734466
1429,부산종합사회복지관,부산광역시 수영구 금련로43번길 54,129.0986662,35.1710365
1430,수영중앙새마을금고본점,부산광역시 수영구 연수로 274,129.100555,35.172897
1431,구구팔팔경로당,부산광역시 수영구 망미배산로36번길 12-1,129.104534,35.17488
1432,과정공원,부산광역시 수영구 망미동 417-1,129.1085095,35.1747195
1433,망미2동행정복지센터,부산광역시 수영구 수미로35번길 40 (망미동),129.1153,35.1754
1434,강변경로당,부산광역시 수영구 좌수영로167번길 5,129.1171,35.178779
1435,구락경로당,부산광역시 수영구 수미로71번길 7,129.118373,35.173538
1436,광안1동행정복지센터,부산광역시 수영구 광일로14번길 17 (광안동),129.1124386,35.1628562
1437,수영중앙새마을금고광안지점,부산광역시 수영구 무학로 10 (광안동),129.1149518,35.1616612
1438,비치그린경로당,부산광역시 수영구 광일로 49 (광안동 비치그린아파트),129.1082704,35.1617752
1439,광안경로당,부산광역시 수영구 광일로29번나길 13-8,129.109768,35.159812
1440,광일아랫땀경로당,부산광역시 수영구 수영로646번길 39-1,129.117353,35.163221
1441,파랑새공원,부산광역시 수영구 광안동 180-1,129.1127823,35.1518021
1442,광안2동행정복지센터,부산광역시 수영구 광안로16번길 22 (광안동),129.1138038,35.1557339
1443,광안신협광안지점,부산광역시 수영구 수영로 586-1,129.113499,35.15804
1444,농협광안동지점,부산광역시 수영구 광남로 195 (광안동),129.1202867,35.1583149
1445,수영구생활문화센터,부산광역시 수영구 광안해변로 219 (광안동),129.1182965,35.1536133
1446,광안3동행정복지센터,부산광역시 수영구 연수로404번길 27  (광안동),129.1124,35.1676
1447,우리은행수영역지점,부산광역시 수영구 연수로 420,129.114495,35.1676
1448,광삼중앙경로당,부산광역시 수영구 연수로396번길 18-1 (광안동),129.1116741,35.1680902
1449,광삼경로당,부산광역시 수영구 망미번영로 9-4,129.1075291,35.1686441
1450,동락경로당,부산광역시 수영구 연수로386번길 17-1 (광안동),129.1109526,35.1685177
1451,수영구장애인복지관,부산광역시 수영구 장대골로 75-14 (광안동),129.1049847,35.1593675
1452,수영구어린이도서관,부산광역시 수영구 장대골로 75-6,129.104977,35.159757
1453,호암공원,부산광역시 수영구 광안동 743-5,129.1115327,35.1582194
1454,광안4동행정복지센터,부산광역시 수영구 수영로 541 (광안동),129.1119075,35.1540826
1455,광안장수경로당,부산광역시 수영구 장대골로7번길 50-4,129.1117549,35.1568735
1456,금련경로당,부산광역시 수영구 장대골로57번가길 26-1 (광안동),129.1057,35.1595
1457,홀트수영종합사회복지관,부산광역시 수영구 장대골로 20-5,129.111026,35.159343
1458,광안노인복지관,부산광역시 수영구 장대골로 75-8,129.1049735,35.1597198
1459,수변어린이공원,부산광역시 수영구 민락동 110-18,129.134406,35.155899
1460,널구지공원,부산광역시 수영구 민락동 336-43,129.1290223,35.163117
1461,민락경로당,부산광역시 수영구 광안해변로255번길 25 (민락동),129.1212174,35.1561571
1462,민락동행정복지센터,부산광역시 수영구 광안해변로295번길 20,129.125421,35.157352
1463,민락새마을금고,부산광역시 수영구 광남로 223-1,129.123428,35.159079
1464,부산은행민락동지점,부산광역시 수영구 광안해변로 293,129.1254625,35.1565508
1465,민락횟촌경로당,부산광역시 수영구 민락본동로19번길 31-4,129.12719,35.157911
1466,일송정경로당,부산광역시 수영구 광안로61번나길 6-19 (민락동),129.1201821,35.1557229
1467,사상생활사박물관,부산광역시 사상구 낙동대로1258번길 30 (삼락동),128.9787519,35.1719849
1468,삼락동주민센터,부산광역시 사상구 낙동대로1310번길 19,128.977703,35.176969
1469,삼락분회경로당,부산광역시 사상구 삼덕로46번길 54 (삼락동),128.9807886,35.1710882
1470,삼락경로당,부산광역시 사상구 낙동대로1530번길 5,128.9854759,35.1943305
1471,삼락강변경로당,부산광역시 사상구 낙동대로1258번길 5,128.977375,35.1725481
1472,야시곡공원,부산광역시 사상구 백양대로950번나길 94,128.9946276,35.1944496
1473,고동바위공원,부산광역시 사상구 백양대로907번다길 6,128.9903389,35.1884133
1474,늘푸른사상새마을금고본점,부산광역시 사상구 사상로 490,128.9881009,35.1879404
1475,모라할머니경로당,부산광역시 사상구 모라로 59-3 (모라동),128.987909,35.1892891
1476,고동바위경로당,부산광역시 사상구 백양대로907번다길 6,128.9903019,35.18817
1477,수강경로당,부산광역시 사상구 백양대로950번나길 94 (모라동),128.9947915,35.1947853
1478,곡상골경로당,부산광역시 사상구 백양대로979번라길 28,128.990802,35.19252
1479,모라1동행정복지센터,부산광역시 사상구 모라로 93 (모라동),128.9898812,35.1869874
1480,모라백양공원,부산광역시 사상구 모라로192번길 122  (모라동 모라백양공원 공중화장실),129.002055,35.182258
1481,운수공원,부산광역시 사상구 모라동 75-3,129.001193,35.183934
1482,서당골공원,부산광역시 사상구 모라로192번길 167  (모라동 서당골공원 공중화장실),129.000718,35.1811739
1483,백양종합사회복지관,부산광역시 사상구 모라로192번길 20-33,128.9995481,35.1833751
1484,모라종합사회복지관,부산광역시 사상구 모라로110번길 121 (모라동 주공아파트1단지),128.9977258,35.1849672
1485,사상구장애인복지관,부산광역시 사상구 모라로192번길 21,129.0009212,35.1848846
1486,모라3동주민센터,부산광역시 사상구 모라로110번길 99,128.996054,35.184644
1487,덕포복있는경로당,부산광역시 사상구 사상로293번길 16-5 (덕포동),128.9819929,35.1716114
1488,덕포시장고객쉼터,부산광역시 사상구 사상로293번길 15 (덕포동),128.9819984,35.1711394
1489,한내마을행복센터,부산광역시 사상구 사상로277번길 22-10,128.9814662,35.1702842
1490,사상중앙새마을금고,부산광역시 사상구 사상로 297,128.9827515,35.1714228
1491,강선대경로당,부산광역시 사상구 강선로 43,128.986816,35.1687222
1492,신백양경로당,부산광역시 사상구 백양대로703번길 37-8 (덕포동),128.9875817,35.1688072
1493,덕포1동행정복지센터,부산광역시 사상구 강선로 31 (덕포동),128.9857702,35.1692202
1494,부산도서관,부산광역시 사상구 사상로310번길 33 (부산도서관),128.985212,35.172727
