reviewer_id,group_id,route_id,feature_snapshot_hash,profile,relevance,notes,origin,destination,route_summary,route_traits,duration_min,distance_m,sources
reviewer_08,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,general,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,general,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,elderly,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,child,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,youth,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,disabled,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-d4176ef0f0663a4d1819,5b108ef965ed3de3aefa9b4dbe5ff1ee4f9f59810027afc998d0f6651799eb7f,pregnant,,,부산진구청,서면역 부산1호선,도보 + 사상구6,환승이 적은 길,12.0,1200.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,general,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,elderly,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_06,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_07,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_08,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_09,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,child,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_01,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_02,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_03,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_04,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
reviewer_05,enriched-05d2659460187d5b99d7,route-808f04bf09623d26bad2,ead0e4a8a31f1d8aed1a249ba05926f2e33bdafad32c9ecb7efa74a577327442,youth,,,부산진구청,서면역 부산1호선,도보 + 부산진구15,도보가 짧은 길 · 환승이 적은 길 · 경사가 완만한 길 · 그늘 많은 길,12.0,1118.0,VWorld LT_C_BLDGINFO WFS+odsay
